ProbeSetID,gene_short_name,Control_rep1,Control_rep2,Control_rep3,RBP2_rep1,RBP2_rep2,RBP2_rep3
XLOC_006362,MAPK1IP1L,7.64596,6.62062,5.97528,12.1167,12.1178,10.787
XLOC_006363,LGALS3,336.196,366.945,423.519,374.822,381.583,384.486
XLOC_006364,FBXO34,12.5959,9.52504,9.33077,12.2829,11.6444,13.8716
XLOC_006365,KTN1,22.4936,15.1132,7.58004,61.1485,60.6856,74.8262
XLOC_006366,RPL13AP3,0,0,0,0.0456825,0,0
XLOC_006367,PELI2,0.32616,0.226094,0.290224,0.406034,0.36635,0.365334
XLOC_006368,C14orf101,3.5941,2.56293,2.20379,4.40378,4.37005,3.86701
XLOC_006369,OTX2-AS1,0,0,0,0,0,0
XLOC_006370,AP5M1,9.86005,8.07745,6.49054,9.93354,8.83667,9.49927
XLOC_006371,NAA30,7.68706,6.00206,3.85247,9.31949,8.99414,10.1833
XLOC_006372,ACTR10,25.5913,24.6605,26.0269,27.1364,25.2427,20.9933
XLOC_006373,PSMA3,160.051,114.11,78.8531,273.416,271.64,293.997
XLOC_006374,ARID4A,2.34641,1.99173,1.06169,6.99212,6.87535,6.67063
XLOC_006375,TOMM20L,0.325671,0.162365,0,0.276287,0.269676,0
XLOC_006376,KIAA0586,1.82032,1.48807,0.919894,2.79604,2.41715,3.26425
XLOC_006377,DACT1,0.0871284,0,0,0,0,0.0211376
XLOC_006378,DAAM1,6.46421,4.81203,3.01399,7.97041,7.72709,6.69833
XLOC_006379,JKAMP,16.7176,15.4,10.5396,21.3354,20.9502,25.1144
XLOC_006380,LRRC9,0,0,0,0,0,0
XLOC_006381,PCNXL4,5.31393,3.74978,2.86595,6.20688,6.2333,8.23784
XLOC_006382,PPM1A,7.32717,6.05907,6.39815,10.8917,10.7556,11.2425
XLOC_006383,SIX6,0,0,0,0,0,0
XLOC_006384,MNAT1,23.4946,15.6443,13.1573,32.5112,33.5478,28.1462
XLOC_006385,SLC38A6,9.90723,9.52113,10.1773,10.5759,10.0377,8.98203
XLOC_006386,PRKCH,12.5743,9.08636,6.834,10.2293,9.53248,8.52627
XLOC_006387,FLJ22447,0.116917,0.233836,0,0.19893,0.243321,0.170009
XLOC_006388,HIF1A,32.8289,26.7788,18.2794,63.1477,64.0396,59.7791
XLOC_006389,SNAPC1,1.95867,2.32441,1.29446,5.76531,4.96906,5.70151
XLOC_006390,SYT16,0.0468421,0.023444,0,0.0398871,0.0585947,0
XLOC_006391,LINC00643,0,0,0,0,0,0
XLOC_006392,RHOJ,0,0,0,0,0,0.0195399
XLOC_006393,SYNE2,3.94468,3.86233,2.15211,6.28999,6.1916,7.46942
XLOC_006394,MTHFD1,75.4519,90.1448,102.698,61.9432,64.6254,65.042
XLOC_006395,AKAP5,0.230369,0.164768,0.0725138,0.383114,0.53093,0.638981
XLOC_006396,ZBTB1,7.12983,5.74578,4.20405,11.4402,12.4706,13.149
XLOC_006397,HSPA2,3.63898,3.8029,4.12621,1.98206,2.09713,2.90791
XLOC_006398,PPP1R36,0.0566849,0.396816,0.249663,0.385807,0.519111,0.219813
XLOC_006399,PLEKHG3,10.481,11.1667,11.2933,9.93229,9.76981,11.7336
XLOC_006400,"CHURC1,CHURC1-FNTB,FNTB",36.3883,35.8269,37.4066,37.3871,35.2536,34.2796
XLOC_006401,MIR4706,0,0,0,0,0,0
XLOC_006402,LOC100506321,0,0,0,0,0,0
XLOC_006403,FUT8,17.0117,16.5428,15.0068,22.0147,21.9079,27.144
XLOC_006404,LINC00238,0,0,0,0,0,0
XLOC_006405,GPHN,4.93706,4.55614,4.10685,6.60747,5.9537,4.77577
XLOC_006406,FAM71D,0,0,0,0,0,0
XLOC_006407,MPP5,8.00854,6.11113,4.31554,8.2229,8.96699,11.3423
XLOC_006408,EIF2S1,46.3627,43.3553,42.7307,52.2229,51.963,44.7137
XLOC_006409,PLEKHH1,4.00327,3.73628,3.19995,4.27178,4.19388,2.50293
XLOC_006410,ARG2,11.595,9.94418,9.63059,3.44284,3.4026,1.90565
XLOC_006411,RDH12,1.47036,1.43022,1.57434,0.278103,0.374335,0.514991
XLOC_006412,RAD51B,5.10496,4.18103,6.23626,2.55933,1.92033,2.36008
XLOC_006413,ACTN1-AS1,0,0,0,0.141799,0,0
XLOC_006414,EXD2,7.51453,7.43678,7.85866,7.02385,7.19905,8.06876
XLOC_006415,GALNT16,3.43086,3.72715,4.57005,0.984722,0.883516,1.31847
XLOC_006416,SLC39A9,15.3658,17.8319,19.0046,16.7357,18.1943,16.905
XLOC_006417,PLEKHD1,0.850012,0.935435,0.51486,0.723438,0.708168,0.618301
XLOC_006418,KIAA0247,4.18148,4.16019,3.65605,5.66461,6.04736,5.70853
XLOC_006419,SRSF5,85.48,72.1744,64.0253,109.255,113.317,98.64
XLOC_006420,SMOC1,0.0196888,0.0591305,0.0216889,0.134156,0.21358,0.133705
XLOC_006421,ADAM21,0.0557815,0.139573,0.0307211,0.0474935,0.0465074,0.10825
XLOC_006422,TTC9,7.11674,5.55746,5.1764,11.3626,12.5748,5.37467
XLOC_006423,PCNX,4.4733,4.07218,3.66054,5.12441,4.93464,7.37436
XLOC_006424,SNORD56B,0,0,0,0,0,0
XLOC_006425,LOC145474,0.0417057,0,0,0,0,0
XLOC_006426,SIPA1L1,13.7672,13.9755,13.9894,13.9425,14.3521,19.3497
XLOC_006427,RGS6,1.31512,2.49325,2.50735,2.52493,2.01168,1.22464
XLOC_006428,DCAF4,20.1345,21.1869,22.9599,14.7635,15.1749,18.815
XLOC_006429,RBM25,20.4821,14.8585,9.65428,40.4502,38.7806,47.5994
XLOC_006430,PSEN1,13.7898,14.7778,14.8885,15.5653,14.7887,15.3942
XLOC_006431,PAPLN,0.0367209,0.134818,0.0539399,0.0834079,0.0714936,0.0356475
XLOC_006432,C14orf169,14.4844,14.587,15.3852,11.1423,10.2521,13.4345
XLOC_006433,ACOT1,1.36548,1.80488,2.1481,2.15791,1.90896,1.46595
XLOC_006434,ACOT2,4.82832,7.53864,10.1616,6.67927,6.37186,4.33308
XLOC_006435,ACOT4,7.26398,8.65249,8.78862,8.21481,7.48314,4.03175
XLOC_006436,ACOT6,0,0.0843955,0,0.0718,0,0
XLOC_006437,DNAL1,1.49011,1.23422,1.30441,1.90396,1.77811,1.98804
XLOC_006438,MIR4505,0,0,0,0,0,0
XLOC_006439,PTGR2,5.11283,3.56768,3.17703,7.51825,8.15447,6.82385
XLOC_006440,ZNF410,40.0211,43.9443,55.2004,35.5155,35.3907,32.8572
XLOC_006441,COQ6,13.3987,15.1145,22.1863,16.2265,16.5335,13.4183
XLOC_006442,CCDC176,1.18308,0.923701,0.703729,1.91408,1.55882,1.33179
XLOC_006443,LIN52,6.43044,7.89148,8.78135,11.3835,12.3932,8.14918
XLOC_006444,VSX2,0.0246048,0.0246282,0,0.0209509,0,0.0238765
XLOC_006445,VRTN,0,0,0,0,0,0.0207669
XLOC_006446,ISCA2,38.9871,47.9248,61.806,25.4031,26.2293,26.4931
XLOC_006447,FCF1,22.1755,15.4288,9.63962,24.5799,25.6774,24.6575
XLOC_006448,YLPM1,10.3541,10.0203,9.27153,10.3457,10.1864,13.1332
XLOC_006449,DLST,48.1735,56.4658,67.5925,43.1255,41.6591,43.1108
XLOC_006450,EIF2B2,68.0308,79.5223,94.569,53.1141,53.9359,41.9321
XLOC_006451,ZC2HC1C,1.21646,1.25508,1.82206,1.58135,1.25731,1.2921
XLOC_006452,FOS,7.32451,6.31234,4.74763,5.57874,4.81938,7.5814
XLOC_006453,LOC731223,0,0.227267,0.501812,0,0,0.220187
XLOC_006454,JDP2,10.9324,10.2852,10.1933,6.57209,6.18078,6.55691
XLOC_006455,BATF,75.2201,73.8697,71.0929,66.5058,67.6902,45.7828
XLOC_006456,FLVCR2,10.0819,10.8937,9.22103,8.12375,7.2953,5.0098
XLOC_006457,TTLL5,7.96894,9.08381,7.41298,8.35846,8.26313,7.23625
XLOC_006458,IFT43,38.8676,40.7192,42.13,40.3133,36.472,35.0539
XLOC_006459,GPATCH2L,6.21979,5.74268,5.91961,9.25596,9.74095,10.3409
XLOC_006460,ESRRB,0.244395,0.34248,0.215366,0.083241,0.122279,0.0711487
XLOC_006461,VASH1,3.39456,4.50041,5.42069,1.93434,1.79622,2.28494
XLOC_006462,C14orf166B,0,0,0,0,0,0
XLOC_006463,KIAA1737,9.41624,7.58173,4.6469,11.0181,11.2633,8.54334
XLOC_006464,TMEM63C,3.08763,3.33037,3.27017,4.13108,3.54919,2.37981
XLOC_006465,MIR1260A,0,0,0,0,0,0
XLOC_006466,GSTZ1,44.2945,61.9144,87.6388,34.3482,33.5749,26.8552
XLOC_006467,SAMD15,1.35286,1.42885,0.869151,1.72733,1.84765,1.34874
XLOC_006468,AHSA1,301.382,304.357,328.655,269.868,262.564,218.619
XLOC_006469,SLIRP,332.735,249.109,211.097,338.765,341.956,307.327
XLOC_006470,C14orf178,0.154782,0.308754,0.170193,0.52547,0.128202,0
XLOC_006471,ADCK1,7.59269,9.25264,11.6333,5.43008,5.84572,4.2886
XLOC_006472,NRXN3,0,0,0,0,0.0128094,0
XLOC_006473,DIO2-AS1,0,0,0,0,0,0
XLOC_006474,TSHR,0,0,0,0,0,0
XLOC_006475,FLRT2,0.00988448,0.00989793,0,0.0168398,0,0.0575774
XLOC_006476,LOC283585,0,0,0,0,0,0
XLOC_006477,GPR65,0,0.0159598,0.017561,0.0271532,0.0132986,0
XLOC_006478,LOC283587,0,0,0,0,0,0
XLOC_006479,SPATA7,4.76261,4.60054,5.37397,5.87144,6.27481,4.11772
XLOC_006480,ZC3H14,21.9209,18.1354,15.6539,32.9324,32.6194,27.5567
XLOC_006481,TTC8,15.1299,15.4558,14.6363,18.1268,17.8092,16.1041
XLOC_006482,FOXN3-AS1,3.10162,3.64249,4.43865,0.923059,1.61217,0.751237
XLOC_006483,FOXN3-AS2,0,0,0,0,0,0
XLOC_006484,TDP1,18.387,19.0178,22.148,10.4571,9.47816,9.73835
XLOC_006485,KCNK13,2.31264,1.81007,2.35133,1.28738,1.08758,0.604111
XLOC_006486,PSMC1,136.28,133.748,127.46,149.609,143.344,130.71
XLOC_006487,CALM1,178.367,168.05,165.213,133.743,135.407,119.408
XLOC_006488,LINC00642,0,0,0,0,0,0
XLOC_006489,C14orf159,0.486337,0.752538,1.01186,0.688478,0.706347,0.639516
XLOC_006490,SNORA11B,0,0,0,0,0,0
XLOC_006491,CPSF2,23.7096,18.3567,13.5275,23.7849,24.5499,25.6381
XLOC_006492,SLC24A4,0,0.0146267,0,0,0,0.00708715
XLOC_006493,RIN3,2.30329,2.91066,2.78688,1.54351,1.54329,1.57585
XLOC_006494,GOLGA5,33.548,27.7992,23.9226,55.0854,54.8182,38.3557
XLOC_006495,CHGA,0.223291,0.0372374,0.0409872,0.855305,1.11648,0.252698
XLOC_006496,ITPK1-AS1,0,0,0,0,0,0
XLOC_006497,TMEM251,71.1086,67.9672,72.6135,52.92,54.4665,51.2703
XLOC_006498,UBR7,35.6217,39.7131,43.4934,28.4868,29.8635,25.5401
XLOC_006499,UNC79,0.0500589,0.0250646,0.0459598,0.0284289,0.0557035,0.0243007
XLOC_006500,COX8C,0,0,0.439715,0,0.165305,0
XLOC_006501,FAM181A,0,0.053893,0,0,0.0897491,0
XLOC_006502,LINC00521,0,0,0,0,0,0
XLOC_006503,OTUB2,5.21149,6.09935,7.72347,5.1886,4.92562,3.94826
XLOC_006504,IFI27L1,10.8169,14.7418,20.5709,16.0303,18.0828,7.94405
XLOC_006505,IFI27,2642.22,4137.28,6338.3,5248.92,5137.77,1257.33
XLOC_006506,PPP4R4,1.74192,1.05074,1.02603,1.91267,2.35189,2.86329
XLOC_006507,SERPINA4,0.14055,0.093731,0.619113,0.478429,0.390235,0.363459
XLOC_006508,SERPINA5,0.996023,1.25399,3.04341,3.22764,2.27649,4.27051
XLOC_006509,SERPINA3,49.2184,77.4902,115.065,216.99,225.657,235.144
XLOC_006510,SERPINA13P,0,0,0.0496748,0,0,0
XLOC_006511,DICER1-AS1,4.254,4.13591,4.80417,3.32858,2.97407,1.84185
XLOC_006512,GLRX5,148.636,170.887,191.669,90.9151,88.9953,78.4415
XLOC_006513,TCL6,0,0,0,0.0565741,0,0.0214916
XLOC_006514,TCL1B,0,0,0,0.0599592,0.0586541,0.0683194
XLOC_006515,LINC00617,0,0,0,0,0,0
XLOC_006516,C14orf132,6.79357,7.25208,7.03165,9.24175,9.32686,7.71145
XLOC_006517,BDKRB2,7.66835,5.81398,5.39129,16.2611,16.5457,6.43949
XLOC_006518,BDKRB1,0.991517,1.11535,2.11515,3.95361,4.95148,1.50167
XLOC_006519,GSKIP,25.822,22.5267,16.4658,24.4912,26.8138,23.9217
XLOC_006520,AK7,0.332929,0.222178,0.220044,0.226805,0.37021,0.150779
XLOC_006521,PAPOLA,67.5356,51.8336,34.9308,88.649,88.719,74.515
XLOC_006522,VRK1,33.2995,28.4813,23.929,34.4251,32.254,31.498
XLOC_006523,C14orf177,0,0,0,0,0,0
XLOC_006524,CCNK,47.6365,49.2486,50.5514,55.0014,55.049,41.7041
XLOC_006525,HHIPL1,0.0682167,0.114867,0.0370942,0.0286708,0.105578,0
XLOC_006526,MIR5698,0,0,0,0,0,0
XLOC_006527,CYP46A1,0.328916,0.329119,0.925769,0.591073,0.365482,0.212709
XLOC_006528,EML1,10.5328,9.83732,9.09335,8.33859,7.59678,6.33382
XLOC_006529,EVL,9.97369,24.6746,39.1104,14.0294,13.4206,17.9707
XLOC_006530,YY1,70.9512,62.817,46.7955,68.1853,68.6123,61.791
XLOC_006531,MIR345,0,0,0,0,0,0
XLOC_006532,SLC25A47,0.0446703,0.0446877,0.0983871,0.0380163,0.18606,0
XLOC_006533,WDR25,10.1134,12.7004,16.4581,15.3501,13.1398,10.723
XLOC_006534,LINC00523,0,0,0,0,0.119825,0
XLOC_006535,DLK1,0.0492184,0.0492314,0,0,0,0
XLOC_006536,MIR2392,0,0,0,0,0,0
XLOC_006537,"MEG3,MIR770",0,0,0,0.00619289,0,0
XLOC_006538,MIR493,0,0,0,0,0,0
XLOC_006539,MIR337,0,0,0,0,0,0
XLOC_006540,MIR665,0,0,0,0,0,0
XLOC_006541,MIR431,0,0,0,0,0,0
XLOC_006542,MIR433,0,0,0,0,0,0
XLOC_006543,MIR127,0,0,0,0,0,0
XLOC_006544,MIR432,0,0,0,0,0,0
XLOC_006545,MIR136,0,0,0,0,0,0
XLOC_006546,MEG8,0,0,0,0,0,0
XLOC_006547,SNORD113-1,0,0,0,0,0,0
XLOC_006548,SNORD113-2,0,0,0,0,0,0
XLOC_006549,SNORD113-4,0,0,0,0,0,0
XLOC_006550,SNORD113-5,0,0,0,0,0,0
XLOC_006551,SNORD113-6,0,0,0,0,0,0
XLOC_006552,SNORD113-7,0,0,0,0,0,0
XLOC_006553,SNORD113-9,0,0,0,0,0,0
XLOC_006554,SNORD114-1,0,0,0,0,0,0
XLOC_006555,SNORD114-2,0,0,0,0,0,0
XLOC_006556,SNORD114-3,0,0,0,0,0,0
XLOC_006557,SNORD114-4,0,0,0,0,0,0
XLOC_006558,SNORD114-5,0,0,0,0,0,0
XLOC_006559,SNORD114-6,0,0,0,0,0,0
XLOC_006560,SNORD114-7,0,0,0,0,0,0
XLOC_006561,SNORD114-8,0,0,0,0,0,0
XLOC_006562,SNORD114-9,0,0,0,0,0,0
XLOC_006563,SNORD114-10,0,0,0,0,0,0
XLOC_006564,SNORD114-11,0,0,0,0,0,0
XLOC_006565,SNORD114-12,0,0,0,0,0,0
XLOC_006566,SNORD114-13,0,0,0,0,0,0
XLOC_006567,SNORD114-14,0,0,0,0,0,0
XLOC_006568,SNORD114-15,0,0,0,0,0,0
XLOC_006569,SNORD114-16,0,0,0,0,0,0
XLOC_006570,SNORD114-17,0,0,0,0,0,0
XLOC_006571,SNORD114-18,0,0,0,0,0,0
XLOC_006572,SNORD114-19,0,0,0,0,0,0
XLOC_006573,SNORD114-20,0,0,0,0,0,0
XLOC_006574,SNORD114-21,0,0,0,0,0,0
XLOC_006575,SNORD114-22,0,0,0,0,0,0
XLOC_006576,SNORD114-23,0,0,0,0,0,0
XLOC_006577,SNORD114-24,0,0,0,0,0,0
XLOC_006578,SNORD114-25,0,0,0,0,0,0
XLOC_006579,SNORD114-26,0,0,0,0,0,0
XLOC_006580,SNORD114-27,0,0,0,0,0,0
XLOC_006581,SNORD114-28,0,0,0,0,0,0
XLOC_006582,SNORD114-29,0,0,0,0,0,0
XLOC_006583,SNORD114-30,0,0,0,0,0,0
XLOC_006584,SNORD114-31,0,0,0,0,0,0
XLOC_006585,MIR379,0,0,0,0,0,0
XLOC_006586,MIR411,0,0,0,0,0,0
XLOC_006587,MIR299,0,0,0,0,0,0
XLOC_006588,MIR380,0,0,0,0,0,0
XLOC_006589,MIR1197,0,0,0,0,0,0
XLOC_006590,MIR323A,0,0,0,0,0,0
XLOC_006591,MIR758,0,0,0,0,0,0
XLOC_006592,MIR329-1,0,0,0,0,0,0
XLOC_006593,MIR329-2,0,0,0,0,0,0
XLOC_006594,MIR494,0,0,0,0,0,0
XLOC_006595,MIR1193,0,0,0,0,0,0
XLOC_006596,MIR543,0,0,0,0,0,0
XLOC_006597,MIR495,0,0,0,0,0,0
XLOC_006598,MIR376C,0,0,0,0,0,0
XLOC_006599,MIR376A2,0,0,0,0,0,0
XLOC_006600,MIR654,0,0,0,0,0,0
XLOC_006601,MIR376B,0,0,0,0,0,0
XLOC_006602,MIR376A1,0,0,0,0,0,0
XLOC_006603,MIR300,0,0,0,0,0,0
XLOC_006604,MIR1185-1,0,0,0,0,0,0
XLOC_006605,MIR1185-2,0,0,0,0,0,0
XLOC_006606,MIR381,0,0,0,0,0,0
XLOC_006607,MIR487B,0,0,0,0,0,0
XLOC_006608,MIR539,0,0,0,0,0,0
XLOC_006609,MIR889,0,0,0,0,0,0
XLOC_006610,MIR655,0,0,0,0,0,0
XLOC_006611,MIR487A,0,0,0,0,0,0
XLOC_006612,MIR382,0,0,0,0,0,0
XLOC_006613,MIR134,0,0,0,0,0,0
XLOC_006614,MIR668,0,0,0,0,0,0
XLOC_006615,MIR485,0,0,0,0,0,0
XLOC_006616,MIR323B,0,0,0,0,0,0
XLOC_006617,MIR154,0,0,0,0,0,0
XLOC_006618,MIR496,0,0,0,0,0,0
XLOC_006619,MIR377,0,0,0,0,0,0
XLOC_006620,MIR541,0,0,0,0,0,0
XLOC_006621,MIR409,0,0,0,0,0,0
XLOC_006622,MIR412,0,0,0,0,0,0
XLOC_006623,MIR369,0,0,0,0,0,0
XLOC_006624,MIR410,0,0,0,0,0,0
XLOC_006625,MIR656,0,0,0,0,0,0
XLOC_006626,MEG9,0,0,0,0,0,0
XLOC_006627,DIO3,5.19401,5.48602,5.44246,2.11855,2.43488,5.14347
XLOC_006628,LINC00239,0.454279,0.604145,0.832737,0.385514,0.376392,0.878252
XLOC_006629,PPP2R5C,35.6737,32.4303,28.4165,33.1651,32.8203,45.1645
XLOC_006630,DYNC1H1,25.6299,25.2429,21.7332,35.6986,36.1142,54.9605
XLOC_006631,WDR20,12.161,11.2299,10.9671,18.7469,16.3245,16.9385
XLOC_006632,ZNF839,4.64268,4.35591,4.67002,4.51314,4.6101,6.1248
XLOC_006633,TECPR2,3.96823,4.337,6.29715,4.34783,4.19401,5.85709
XLOC_006634,MIR4309,0,0,0,0,0,0
XLOC_006635,RCOR1,11.2678,9.31914,7.31418,13.7305,13.4504,19.2386
XLOC_006636,TRAF3,6.73012,6.06518,5.8094,6.99342,6.65551,11.1158
XLOC_006637,AMN,0,0.0504143,0,0.0857766,0.25185,0
XLOC_006638,EXOC3L4,0.115525,0.231242,0.286305,0.516378,0.770506,0.756613
XLOC_006639,TNFAIP2,9.56466,9.54099,7.82611,32.5096,33.2592,38.2276
XLOC_006640,EIF5,78.0486,67.762,61.7226,105.473,105.496,107.382
XLOC_006641,SNORA28,0,0,24.838,0,17.517,0
XLOC_006642,MARK3,24.0412,21.1715,16.1639,33.6669,34.0529,39.8194
XLOC_006643,TRMT61A,20.3162,21.7181,23.8248,18.3789,17.7732,17.4766
XLOC_006644,APOPT1,33.1311,33.7829,39.74,24.2584,23.1301,32.4291
XLOC_006645,KLC1,36.1149,38.0055,37.2961,43.7051,46.7782,54.641
XLOC_006646,ZFYVE21,76.006,77.632,85.7165,55.34,54.2082,79.7971
XLOC_006647,LINC00637,0.0739131,0,0,0,0,0.107547
XLOC_006648,TDRD9,0,0.0151166,0,0.0128593,0.0377886,0.0586223
XLOC_006649,ASPG,0.0386942,0.193579,0,0.0329357,0,0.0375327
XLOC_006650,MIR203,0,0,0,0,0,0
XLOC_006651,KIF26A,5.00715,4.80321,4.53135,1.70248,1.88728,2.4101
XLOC_006652,C14orf180,0,0,0,0,0,0
XLOC_006653,INF2,37.0714,43.229,49.191,38.9662,38.7744,44.9327
XLOC_006654,ADSSL1,9.02904,10.3895,13.7267,5.00403,4.61622,5.6811
XLOC_006655,SIVA1,283.397,377.162,454.478,157.001,152.855,204.423
XLOC_006656,ZBTB42,12.4211,14.3798,18.207,9.0764,9.04002,9.74128
XLOC_006657,LINC00638,0.918732,1.00846,1.24045,0.706496,0.716505,0.632607
XLOC_006658,CEP170B,14.6838,14.7571,13.148,27.7162,27.9408,34.896
XLOC_006659,PLD4,0,0,0,0,0,0
XLOC_006660,C14orf79,9.40893,9.77886,10.8088,8.8022,9.90088,9.55868
XLOC_006661,BTBD6,48.4255,62.1979,75.9426,28.9383,28.682,42.1337
XLOC_006662,PACS2,17.5641,20.4363,23.6273,10.7397,10.8035,12.6506
XLOC_006663,TEX22,0.492627,0.551039,0.766041,0.592124,0.410702,0.393632
XLOC_006664,MTA1,42.2051,42.9866,43.7204,31.9435,32.842,44.848
XLOC_006665,CRIP2,60.3168,73.0522,93.8225,30.1298,31.5804,32.5384
XLOC_006666,CRIP1,1.41646,1.17472,2.59412,1.59908,1.5582,0.227618
XLOC_006667,C14orf80,39.06,45.902,51.0032,24.4234,27.5869,30.4161
XLOC_006668,TMEM121,6.06516,7.36253,9.24749,2.73474,2.46058,3.92049
XLOC_006669,KIAA0125,0.02933,0.036715,0.00807859,0.0624645,0.0428386,0.0783114
XLOC_006670,LINC00226,0,0,0,0,0,0
XLOC_006671,LINC00221,0,0,0,0,0,0
XLOC_006672,LOC642426,0,0,0,0,0,0
XLOC_006673,LOC101101776,0,0,0,0,0,0
XLOC_006674,POTEM,0,0,0,0,0,0
XLOC_006675,OR11H2,0,0,0,0,0,0
XLOC_006676,OR4K14,0,0,0,0,0,0
XLOC_006677,OR4K13,0,0,0,0,0,0
XLOC_006678,TTC5,15.4348,17.6248,21.8486,9.949,8.88198,10.619
XLOC_006679,CCNB1IP1,96.555,102.737,127.829,45.9793,46.6366,52.1343
XLOC_006680,SNORD126,0,0,0,0,0,0
XLOC_006681,RPPH1,47.5172,105.433,214.459,25.0215,17.8641,19.6698
XLOC_006682,TEP1,1.49983,1.35708,1.02916,7.58221,7.6592,4.69446
XLOC_006683,KLHL33,0,0,0,0,0,0
XLOC_006684,OSGEP,18.2483,21.1358,26.6527,16.8772,16.7987,17.0435
XLOC_006685,TMEM55B,37.3489,42.8873,49.1339,48.7075,46.097,40.3176
XLOC_006686,RNASE9,0,0,0,0,0,0
XLOC_006687,"RNASE11,RNASE12",0,0,0,0,0,0
XLOC_006688,OR6S1,0,0,0,0,0,0
XLOC_006689,RNASE1,0.327351,0.217924,0.36023,0.0927072,0.0906053,0.422459
XLOC_006690,NDRG2,11.6049,15.679,22.2544,4.09178,3.8826,4.38023
XLOC_006691,RNASE13,0,0,0,0,0,0
XLOC_006692,ZNF219,15.1593,16.8683,21.0047,6.79459,5.78142,8.91534
XLOC_006693,OR5AU1,0,0,0,0,0,0
XLOC_006694,LINC00641,1.0323,0.459629,0.311961,1.9637,2.61502,1.60222
XLOC_006695,HNRNPC,350.83,387.068,453.063,230.247,227.208,267.017
XLOC_006696,SUPT16H,58.1476,45.4788,31.7582,53.6735,54.8697,63.5425
XLOC_006697,CHD8,14.6741,14.74,12.4156,16.3337,16.8191,21.6124
XLOC_006698,SNORD9,0,0,0,107.469,0,0
XLOC_006699,SNORD8,0,71.8681,0,0,0,0
XLOC_006700,RAB2B,2.51644,3.00555,2.91249,4.80481,4.10447,5.038
XLOC_006701,METTL3,28.8697,27.752,32.7848,24.44,24.8376,22.0915
XLOC_006702,SALL2,3.74411,5.65235,7.21826,1.35779,1.72049,3.20849
XLOC_006703,OR10G3,0,0,0,0,0,0
XLOC_006704,OR10G2,0,0,0,0,0,0
XLOC_006705,DAD1,214.207,287.655,364.689,207.794,202.059,199.324
XLOC_006706,SLC7A7,0.104759,0.0698828,0.0384548,0.0594489,0.203731,0.0677484
XLOC_006707,RBM23,49.5764,59.0842,69.476,38.9415,41.2226,41.0911
XLOC_006708,PRMT5,78.0552,84.3839,99.2623,59.3391,60.9461,67.0404
XLOC_006709,"HAUS4,MIR4707",39.6708,49.9582,61.5821,26.0298,27.9024,20.823
XLOC_006710,AJUBA,10.4338,8.77438,7.10181,10.5247,10.3763,21.7057
XLOC_006711,C14orf93,4.09423,3.76751,7.14131,3.66384,3.26979,4.12126
XLOC_006712,PSMB5,365.078,404.095,506.805,288.433,276.571,319.937
XLOC_006713,CDH24,7.48146,8.97577,10.0449,6.84455,5.98305,12.2174
XLOC_006714,ACIN1,42.3595,38.7103,34.3707,49.6308,47.4702,49.3437
XLOC_006715,CEBPE,0,0,0,0,0,0
XLOC_006716,SLC7A8,2.0818,3.30519,3.64654,1.12272,0.738523,0.762369
XLOC_006717,HOMEZ,10.2655,9.59555,11.1585,9.23898,8.27059,8.22724
XLOC_006718,PPP1R3E,1.5559,1.55775,1.41363,2.43174,2.42208,1.54139
XLOC_006719,SLC22A17,6.43321,8.15669,9.19335,5.2556,6.42212,7.46378
XLOC_006720,EFS,0,0,0,0,0,0
XLOC_006721,MYH6,0,0.0240525,0,0,0.0400874,0
XLOC_006722,MIR208A,0,0,0,0,0,0
XLOC_006723,MYH7,0,0,0,0.0201493,0,0.0344464
XLOC_006724,MIR208B,0,0,0,0,0,0
XLOC_006725,ZFHX2,0.215146,0.277009,0.194708,0.222552,0.282166,0.477453
XLOC_006726,"AP1G2,JPH4",19.7323,19.0046,20.9429,25.7054,24.4874,16.7542
XLOC_006727,DHRS4-AS1,9.75996,9.61634,9.25315,6.73235,5.91326,6.92685
XLOC_006728,NRL,0.541113,1.9723,1.61758,0.789573,0.966223,0.787307
XLOC_006729,EMC9,40.8698,55.5899,66.7598,28.6663,25.3666,29.1557
XLOC_006730,PSME2,299.284,370.754,483.492,476.707,466.185,627.214
XLOC_006731,IPO4,57.5375,65.57,72.3291,39.6327,38.1138,41.5244
XLOC_006732,TM9SF1,44.8637,55.7556,68.3091,50.2691,50.3312,49.0153
XLOC_006733,CHMP4A,94.9061,101.638,131.875,77.6736,74.7256,66.9247
XLOC_006734,"MDP1,NEDD8,NEDD8-MDP1",472.466,545.116,688.612,369.987,365.143,406.051
XLOC_006735,TINF2,30.5491,38.443,48.1747,31.6602,32.6719,25.3096
XLOC_006736,TGM1,1.38708,1.41501,0.969605,1.93052,2.42428,0.828269
XLOC_006737,RABGGTA,17.2304,22.2335,24.605,19.0121,18.4713,15.862
XLOC_006738,DHRS1,9.98594,12.7647,14.8181,11.2681,10.6716,7.61086
XLOC_006739,CIDEB,0.100842,0.0336375,0.0370226,0,0,0
XLOC_006740,ADCY4,0,0,0.0235629,0.018215,0,0
XLOC_006741,RIPK3,0,0,0,0,0,0
XLOC_006742,CBLN3,0.320256,0.416642,0.458559,0.163586,0.453824,0.248565
XLOC_006743,SDR39U1,29.5551,36.7545,48.7001,24.4635,25.8042,17.6862
